longitude,latitude,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.784282061902,42.9991691138945,0,0,3327,181.115092095919,2020/10/30 21:02:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7842627559807,42.9991532351764,0,0,3328,181.431401335634,2020/10/30 21:02:39+00,,,,,,,,,,,,,,,,,,,,,
-78.78426502903,42.9991241039559,0,0,3329,181.619524297304,2020/10/30 21:02:41+00,,,,,,,,,,,,,,,,,,,,,
-78.7842560620969,42.9990978205316,0,0,3330,181.276090484113,2020/10/30 21:02:43+00,,,,,,,,,,,,,,,,,,,,,
-78.7842705052093,42.9990646490137,0,0,3331,181.562602973543,2020/10/30 21:02:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7842728661944,42.9990465229472,0,0,3332,181.333877303638,2020/10/30 21:02:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7842762540014,42.9990182197122,0,0,3333,181.652950252406,2020/10/30 21:02:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7842804227435,42.9990000978889,0,0,3334,181.334891868755,2020/10/30 21:02:49+00,,,,,,,,,,,,,,,,,,,,,
-78.784285197882,42.9989733027574,0,0,3335,181.330701524392,2020/10/30 21:02:51+00,,,,,,,,,,,,,,,,,,,,,
-78.7842837292704,42.998948643538,0,0,3336,181.378634971566,2020/10/30 21:02:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7842916013131,42.9989193223415,0,0,3337,180.943145085126,2020/10/30 21:02:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7842918795519,42.9988945028514,0,0,3338,181.459510328248,2020/10/30 21:02:57+00,,,,,,,,,,,,,,,,,,,,,
-78.7843000158793,42.9988667979781,0,0,3339,181.568161245435,2020/10/30 21:02:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7843175962347,42.9988428395885,0,0,3340,181.585555631667,2020/10/30 21:03:01+00,,,,,,,,,,,,,,,,,,,,,
-78.7843357317978,42.9988589944516,0,0,3341,181.101776616648,2020/10/30 21:03:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7843571379852,42.9988747958927,0,0,3342,181.804186758585,2020/10/30 21:03:10+00,,,,,,,,,,,,,,,,,,,,,
-78.7843700613582,42.9988989332134,0,0,3343,181.430174047127,2020/10/30 21:03:15+00,,,,,,,,,,,,,,,,,,,,,
-78.7844003966737,42.998909401759,0,0,3344,181.492564687505,2020/10/30 21:03:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7844005375661,42.998932736128,0,0,3345,181.992470279336,2020/10/30 21:03:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7843718532454,42.9989348591941,0,0,3346,181.947481027804,2020/10/30 21:03:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7843402148108,42.9989419258161,0,0,3347,182.077079529874,2020/10/30 21:03:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7843149664036,42.9989440238137,0,0,3348,182.17071016971,2020/10/30 21:03:27+00,,,,,,,,,,,,,,,,,,,,,
-78.7843385089184,42.9989294030978,0,0,3349,181.290688820183,2020/10/30 21:03:32+00,,,,,,,,,,,,,,,,,,,,,
-78.784324478497,42.9989022901234,0,0,3350,180.780863343738,2020/10/30 21:03:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7843074152164,42.9988832021471,0,0,3351,180.714411251247,2020/10/30 21:03:44+00,,,,,,,,,,,,,,,,,,,,,
-78.784275845391,42.9988590067347,0,0,3352,181.052063683048,2020/10/30 21:03:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7842366651341,42.9988444467835,0,0,3353,181.160380375572,2020/10/30 21:03:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7842066063515,42.9988277032215,0,0,3354,181.083439257927,2020/10/30 21:03:50+00,,,,,,,,,,,,,,,,,,,,,
-78.784182198474,42.9988073755913,0,0,3355,181.376448428258,2020/10/30 21:03:52+00,,,,,,,,,,,,,,,,,,,,,
-78.784163370134,42.9987952235153,0,0,3356,181.16435001418,2020/10/30 21:03:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7841362875857,42.9987816823109,0,0,3357,180.558274824172,2020/10/30 21:03:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7841125253887,42.9987736972604,0,0,3358,180.836694098078,2020/10/30 21:03:56+00,,,,,,,,,,,,,,,,,,,,,
-78.7840781524587,42.9987642355971,0,0,3359,181.102686068974,2020/10/30 21:03:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7840408247679,42.9987561640359,0,0,3360,181.579788809642,2020/10/30 21:04:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7840010862423,42.998747653328,0,0,3361,180.800580495037,2020/10/30 21:04:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7839821766418,42.99872473598,0,0,3362,180.739471786655,2020/10/30 21:04:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7839780325136,42.9987069543507,0,0,3363,180.554091950879,2020/10/30 21:04:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7839881700654,42.9986794841085,0,0,3364,180.88713185396,2020/10/30 21:04:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7839955468518,42.9986537235669,0,0,3365,181.408883923665,2020/10/30 21:04:10+00,,,,,,,,,,,,,,,,,,,,,
-78.78399818616,42.9986276339769,0,0,3366,180.936748080887,2020/10/30 21:04:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7839941350938,42.9985983956003,0,0,3367,180.956182392314,2020/10/30 21:04:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7839917710164,42.9985676136951,0,0,3368,181.05664468091,2020/10/30 21:04:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7839844619114,42.9985398609377,0,0,3369,181.213699417189,2020/10/30 21:04:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7839633209563,42.9985264356827,0,0,3370,180.532250790857,2020/10/30 21:04:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7839410470723,42.9985172326439,0,0,3371,180.996443332173,2020/10/30 21:04:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7839142043476,42.998492753516,0,0,3372,180.38117368333,2020/10/30 21:04:22+00,,,,,,,,,,,,,,,,,,,,,
-78.783891581168,42.9984671466064,0,0,3373,180.585973683745,2020/10/30 21:04:24+00,,,,,,,,,,,,,,,,,,,,,
-78.7838704187126,42.9984394513778,0,0,3374,180.251150945202,2020/10/30 21:04:26+00,,,,,,,,,,,,,,,,,,,,,
-78.7838487499405,42.9984149009435,0,0,3375,180.391331846826,2020/10/30 21:04:28+00,,,,,,,,,,,,,,,,,,,,,
-78.783826468404,42.9983917045511,0,0,3376,180.6099377051,2020/10/30 21:04:30+00,,,,,,,,,,,,,,,,,,,,,
-78.7837990658964,42.9983672581077,0,0,3377,180.734586770646,2020/10/30 21:04:32+00,,,,,,,,,,,,,,,,,,,,,
-78.7837705419907,42.9983469357253,0,0,3378,180.343664297834,2020/10/30 21:04:34+00,,,,,,,,,,,,,,,,,,,,,
-78.7837401989338,42.9983276083355,0,0,3379,180.587621316314,2020/10/30 21:04:36+00,,,,,,,,,,,,,,,,,,,,,
-78.7837072760906,42.9983088485145,0,0,3380,180.646906438284,2020/10/30 21:04:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7836794330799,42.998285938967,0,0,3381,180.370491103269,2020/10/30 21:04:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7836537946079,42.9982642659531,0,0,3382,180.366778966971,2020/10/30 21:04:42+00,,,,,,,,,,,,,,,,,,,,,
-78.7836330240812,42.9982393488209,0,0,3383,180.367532206699,2020/10/30 21:04:44+00,,,,,,,,,,,,,,,,,,,,,
-78.7836078767284,42.9982170955053,0,0,3384,180.224139666185,2020/10/30 21:04:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7835735334776,42.9981979812727,0,0,3385,180.452860178426,2020/10/30 21:04:48+00,,,,,,,,,,,,,,,,,,,,,
-78.783535384879,42.9981918439595,0,0,3386,180.510944091715,2020/10/30 21:04:50+00,,,,,,,,,,,,,,,,,,,,,
-78.7835249658815,42.9981723577137,0,0,3387,180.298381765373,2020/10/30 21:04:52+00,,,,,,,,,,,,,,,,,,,,,
-78.7835517021914,42.9981559820623,0,0,3388,180.270014736801,2020/10/30 21:04:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7835813308673,42.9981536795146,0,0,3389,180.505845748819,2020/10/30 21:05:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7836072802328,42.9981456400757,0,0,3390,180.550155960023,2020/10/30 21:05:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7836492894737,42.9981584354205,0,0,3391,180.315934237093,2020/10/30 21:05:17+00,,,,,,,,,,,,,,,,,,,,,
-78.7836704087568,42.9981726650298,0,0,3392,180.779415216297,2020/10/30 21:05:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7836989440935,42.9981743935667,0,0,3393,180.514835132286,2020/10/30 21:05:28+00,,,,,,,,,,,,,,,,,,,,,
-78.7837319543636,42.9981580438459,0,0,3394,180.931942192838,2020/10/30 21:05:30+00,,,,,,,,,,,,,,,,,,,,,
-78.7837531702935,42.9981688733248,0,0,3395,180.583717991598,2020/10/30 21:05:36+00,,,,,,,,,,,,,,,,,,,,,
-78.7837799431905,42.9981713727685,0,0,3396,180.628481268883,2020/10/30 21:05:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7838113231983,42.9981597037306,0,0,3397,179.908531202003,2020/10/30 21:05:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7838318009527,42.9981762698374,0,0,3398,180.339224827476,2020/10/30 21:05:57+00,,,,,,,,,,,,,,,,,,,,,
-78.7838588705268,42.9981964553026,0,0,3399,180.519064025953,2020/10/30 21:05:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7838913139999,42.9982010579265,0,0,3400,180.456004468724,2020/10/30 21:06:01+00,,,,,,,,,,,,,,,,,,,,,
-78.7839190150595,42.9981993255161,0,0,3401,181.060615090653,2020/10/30 21:06:03+00,,,,,,,,,,,,,,,,,,,,,
-78.7839624509992,42.9981989023652,0,0,3402,181.260810198262,2020/10/30 21:06:05+00,,,,,,,,,,,,,,,,,,,,,
-78.7839979991962,42.9981984168039,0,0,3403,180.712154361419,2020/10/30 21:06:07+00,,,,,,,,,,,,,,,,,,,,,
-78.7840338984806,42.9982051959538,0,0,3404,180.560813464224,2020/10/30 21:06:09+00,,,,,,,,,,,,,,,,,,,,,
-78.7840735823583,42.9982074350593,0,0,3405,180.378679251298,2020/10/30 21:06:11+00,,,,,,,,,,,,,,,,,,,,,
-78.7841105363886,42.9982019577087,0,0,3406,181.029035110027,2020/10/30 21:06:13+00,,,,,,,,,,,,,,,,,,,,,
-78.7841343593402,42.9981956447529,0,0,3407,180.447806362994,2020/10/30 21:06:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7841712196662,42.9981983785942,0,0,3408,180.027948927134,2020/10/30 21:06:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7842107530838,42.9982011751816,0,0,3409,179.828569972888,2020/10/30 21:06:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7842477402398,42.9982017473867,0,0,3410,180.114370252006,2020/10/30 21:06:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7842752153975,42.9981949467098,0,0,3411,180.76800214313,2020/10/30 21:06:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7843083999724,42.9981866121351,0,0,3412,180.117073570378,2020/10/30 21:06:26+00,,,,,,,,,,,,,,,,,,,,,
-78.7843382438295,42.9981850980231,0,0,3413,179.760268772952,2020/10/30 21:06:28+00,,,,,,,,,,,,,,,,,,,,,
-78.7843701062348,42.9981695051238,0,0,3414,180.570950214751,2020/10/30 21:06:30+00,,,,,,,,,,,,,,,,,,,,,
-78.7843921530604,42.9981817154873,0,0,3415,180.160320751369,2020/10/30 21:06:36+00,,,,,,,,,,,,,,,,,,,,,
-78.784423755477,42.9981838939994,0,0,3416,179.857310715131,2020/10/30 21:06:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7844425432824,42.9981680287269,0,0,3417,180.247749050148,2020/10/30 21:06:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7844407412022,42.998129925563,0,0,3418,179.571679117158,2020/10/30 21:06:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7844259328765,42.9981088433848,0,0,3419,179.449162658304,2020/10/30 21:06:54+00,,,,,,,,,,,,,,,,,,,,,
-78.7844004652257,42.9980860589458,0,0,3420,179.845733815804,2020/10/30 21:06:56+00,,,,,,,,,,,,,,,,,,,,,
-78.7843786525786,42.9980621684195,0,0,3421,179.83779295627,2020/10/30 21:06:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7843435677074,42.9980419270314,0,0,3422,179.216495254077,2020/10/30 21:07:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7843158077203,42.9980374368986,0,0,3423,180.29889370501,2020/10/30 21:07:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7842866180657,42.998031429761,0,0,3424,180.350692350417,2020/10/30 21:07:04+00,,,,,,,,,,,,,,,,,,,,,
-78.784314145603,42.9980304904192,0,0,3425,179.760223994963,2020/10/30 21:07:09+00,,,,,,,,,,,,,,,,,,,,,
-78.7843183297211,42.9980096209044,0,0,3426,180.707988209091,2020/10/30 21:07:11+00,,,,,,,,,,,,,,,,,,,,,
-78.7843499485711,42.9980206771379,0,0,3427,179.833355170675,2020/10/30 21:07:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7843811548149,42.9980352287104,0,0,3428,179.935039057396,2020/10/30 21:07:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7844098603674,42.9980263456793,0,0,3429,179.790462162346,2020/10/30 21:07:22+00,,,,,,,,,,,,,,,,,,,,,
-78.784403513328,42.9980051133321,0,0,3430,180.158847041428,2020/10/30 21:07:24+00,,,,,,,,,,,,,,,,,,,,,
-78.7843875949389,42.998020174804,0,0,3431,179.321839133278,2020/10/30 21:07:36+00,,,,,,,,,,,,,,,,,,,,,
-78.7843835534402,42.998039876199,0,0,3432,179.365190177225,2020/10/30 21:07:44+00,,,,,,,,,,,,,,,,,,,,,
-78.7843770796406,42.9980621844559,0,0,3433,179.20035005454,2020/10/30 21:07:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7843751482933,42.9980921058885,0,0,3434,181.078298913315,2020/10/30 21:07:46+00,,,,,,,,,,,,,,,,,,,,,
-78.784386650719,42.998116443469,0,0,3435,178.798058261164,2020/10/30 21:07:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7844062894545,42.998135373015,0,0,3436,179.112958637998,2020/10/30 21:07:49+00,,,,,,,,,,,,,,,,,,,,,
-78.7844398890634,42.9981545340028,0,0,3437,179.697223139927,2020/10/30 21:07:52+00,,,,,,,,,,,,,,,,,,,,,
-78.784468973273,42.998114878072,0,0,3438,179.823886163533,2020/10/30 21:07:54+00,,,,,,,,,,,,,,,,,,,,,
-78.7844856510404,42.9980897854231,0,0,3439,179.922354695387,2020/10/30 21:07:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7845078776571,42.9980664440451,0,0,3440,179.796023912728,2020/10/30 21:07:57+00,,,,,,,,,,,,,,,,,,,,,
-78.7845301019859,42.9980500208713,0,0,3441,179.654858182184,2020/10/30 21:07:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7845629142468,42.9980420656563,0,0,3442,179.585643066093,2020/10/30 21:08:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7845986173119,42.9980352431463,0,0,3443,179.241731263697,2020/10/30 21:08:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7846304796028,42.9980271723566,0,0,3444,179.433389015496,2020/10/30 21:08:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7846673929251,42.9980254056039,0,0,3445,179.481427739374,2020/10/30 21:08:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7846984366743,42.9980220454553,0,0,3446,179.813893318176,2020/10/30 21:08:08+00,,,,,,,,,,,,,,,,,,,,,
-78.784736762383,42.9980235439682,0,0,3447,179.943523751572,2020/10/30 21:08:10+00,,,,,,,,,,,,,,,,,,,,,
-78.7847624285656,42.9980182739363,0,0,3448,179.977673416957,2020/10/30 21:08:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7847321101849,42.9980136711725,0,0,3449,179.757044545375,2020/10/30 21:08:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7847328574437,42.9980337355208,0,0,3450,179.368801911362,2020/10/30 21:08:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7847609030607,42.9980540322371,0,0,3451,179.517611685209,2020/10/30 21:08:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7847810027981,42.998080118634,0,0,3452,179.496542502195,2020/10/30 21:08:42+00,,,,,,,,,,,,,,,,,,,,,
-78.7848124357654,42.9981030196267,0,0,3453,179.58337199688,2020/10/30 21:08:44+00,,,,,,,,,,,,,,,,,,,,,
-78.7848446571603,42.998122996968,0,0,3454,179.981354892254,2020/10/30 21:08:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7848778579891,42.998130071302,0,0,3455,179.855993489735,2020/10/30 21:08:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7849029696583,42.9981481205879,0,0,3456,179.75523632206,2020/10/30 21:08:50+00,,,,,,,,,,,,,,,,,,,,,
-78.7849290860702,42.9981533153571,0,0,3457,179.923804870807,2020/10/30 21:08:52+00,,,,,,,,,,,,,,,,,,,,,
-78.7849535647578,42.9981731731326,0,0,3458,180.217227274552,2020/10/30 21:08:54+00,,,,,,,,,,,,,,,,,,,,,
-78.7849921809521,42.9981983312037,0,0,3459,180.015218674205,2020/10/30 21:08:56+00,,,,,,,,,,,,,,,,,,,,,
-78.7850392562115,42.998197901492,0,0,3460,180.075707013719,2020/10/30 21:08:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7850719678483,42.9982008126029,0,0,3461,180.233470786363,2020/10/30 21:09:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7851124311615,42.9981944905734,0,0,3462,179.986396391876,2020/10/30 21:09:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7851465916403,42.9981897127278,0,0,3463,180.568780501373,2020/10/30 21:09:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7851791763592,42.9981853422108,0,0,3464,180.0955784088,2020/10/30 21:09:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7852138124151,42.9981915820383,0,0,3465,180.177846927196,2020/10/30 21:09:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7852436962307,42.9981999630194,0,0,3466,180.139013686217,2020/10/30 21:09:10+00,,,,,,,,,,,,,,,,,,,,,
-78.785283999038,42.9982031359058,0,0,3467,179.989254433662,2020/10/30 21:09:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7853223442638,42.9981994769147,0,0,3468,179.76252481062,2020/10/30 21:09:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7853556978316,42.9981894469729,0,0,3469,179.940104321577,2020/10/30 21:09:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7853955560699,42.9981843914443,0,0,3470,179.751989814453,2020/10/30 21:09:18+00,,,,,,,,,,,,,,,,,,,,,
-78.785434005547,42.9981824054245,0,0,3471,179.860215025023,2020/10/30 21:09:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7854758786134,42.9981875625463,0,0,3472,179.845226196572,2020/10/30 21:09:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7855135389734,42.9981815834299,0,0,3473,180.083892343566,2020/10/30 21:09:24+00,,,,,,,,,,,,,,,,,,,,,
-78.7855505141258,42.9981790748425,0,0,3474,179.82391112484,2020/10/30 21:09:26+00,,,,,,,,,,,,,,,,,,,,,
-78.7855800070786,42.9981748717245,0,0,3475,180.315813209862,2020/10/30 21:09:28+00,,,,,,,,,,,,,,,,,,,,,
-78.7856142750839,42.9981766172749,0,0,3476,180.239500147291,2020/10/30 21:09:33+00,,,,,,,,,,,,,,,,,,,,,
-78.785649226637,42.998175388859,0,0,3477,179.776486239396,2020/10/30 21:09:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7856695126603,42.9981622432061,0,0,3478,180.625425593928,2020/10/30 21:09:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7856993763607,42.9981774354473,0,0,3479,179.28481478896,2020/10/30 21:09:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7857233192084,42.9981869935399,0,0,3480,179.623261430301,2020/10/30 21:09:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7857658768903,42.9981752826599,0,0,3481,180.097548443824,2020/10/30 21:09:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7857486222292,42.9981577839879,0,0,3482,180.675195784308,2020/10/30 21:09:50+00,,,,,,,,,,,,,,,,,,,,,
-78.7857229109502,42.9981614957342,0,0,3483,179.762140880339,2020/10/30 21:09:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7857441441866,42.9981480070879,0,0,3484,179.493639570661,2020/10/30 21:10:03+00,,,,,,,,,,,,,,,,,,,,,
-78.7857499814759,42.9981733283161,0,0,3485,179.78235864453,2020/10/30 21:10:05+00,,,,,,,,,,,,,,,,,,,,,
-78.7857712487044,42.9981864418254,0,0,3486,179.953149722889,2020/10/30 21:10:07+00,,,,,,,,,,,,,,,,,,,,,
-78.7858117551442,42.9981903714664,0,0,3487,180.095213735476,2020/10/30 21:10:10+00,,,,,,,,,,,,,,,,,,,,,
-78.785850902302,42.9981947696185,0,0,3488,180.142300787382,2020/10/30 21:10:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7858880597436,42.9981989386005,0,0,3489,179.692047388293,2020/10/30 21:10:14+00,,,,,,,,,,,,,,,,,,,,,
-78.785936461205,42.9982041335544,0,0,3490,180.130588745698,2020/10/30 21:10:17+00,,,,,,,,,,,,,,,,,,,,,
-78.7859769514961,42.9982030723266,0,0,3491,179.173423067667,2020/10/30 21:10:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7860123364263,42.9981987868481,0,0,3492,179.560858337209,2020/10/30 21:10:21+00,,,,,,,,,,,,,,,,,,,,,
-78.7860435487369,42.998197187926,0,0,3493,179.66896457877,2020/10/30 21:10:23+00,,,,,,,,,,,,,,,,,,,,,
-78.7860834118252,42.9981977799411,0,0,3494,179.883524473757,2020/10/30 21:10:25+00,,,,,,,,,,,,,,,,,,,,,
-78.7861221462713,42.9981991431966,0,0,3495,179.68708330486,2020/10/30 21:10:27+00,,,,,,,,,,,,,,,,,,,,,
-78.7861580500726,42.9981921006113,0,0,3496,180.013642336242,2020/10/30 21:10:29+00,,,,,,,,,,,,,,,,,,,,,
-78.7861945189887,42.9981946957226,0,0,3497,179.642806472257,2020/10/30 21:10:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7862333293183,42.9981946907033,0,0,3498,179.612498191185,2020/10/30 21:10:33+00,,,,,,,,,,,,,,,,,,,,,
-78.7862654997546,42.9981877332276,0,0,3499,179.546896182932,2020/10/30 21:10:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7863053929548,42.9981836319233,0,0,3500,179.958636081778,2020/10/30 21:10:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7863388151771,42.9981859428512,0,0,3501,179.812653434463,2020/10/30 21:10:39+00,,,,,,,,,,,,,,,,,,,,,
-78.786381306028,42.9981941311607,0,0,3502,179.863998468034,2020/10/30 21:10:41+00,,,,,,,,,,,,,,,,,,,,,
-78.7864169226756,42.9981881943643,0,0,3503,179.608063334599,2020/10/30 21:10:43+00,,,,,,,,,,,,,,,,,,,,,
-78.7864499396713,42.9981859453932,0,0,3504,179.358526466414,2020/10/30 21:10:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7864863051189,42.9981879243639,0,0,3505,179.789688112214,2020/10/30 21:10:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7865205714966,42.998187661119,0,0,3506,179.84433584474,2020/10/30 21:10:49+00,,,,,,,,,,,,,,,,,,,,,
-78.7865509868808,42.9981919859584,0,0,3507,179.760252105072,2020/10/30 21:10:51+00,,,,,,,,,,,,,,,,,,,,,
-78.7865849914546,42.9982021230962,0,0,3508,179.800419718958,2020/10/30 21:10:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7866248686128,42.9982062292443,0,0,3509,180.004025582224,2020/10/30 21:10:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7866600500918,42.9981967903465,0,0,3510,179.677909082733,2020/10/30 21:10:57+00,,,,,,,,,,,,,,,,,,,,,
-78.7866877872255,42.9981913187887,0,0,3511,179.743923719972,2020/10/30 21:10:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7867117319092,42.9981992778721,0,0,3512,180.354407247156,2020/10/30 21:11:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7867441065146,42.9981982463594,0,0,3513,180.224734496325,2020/10/30 21:11:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7867724791989,42.9981900971011,0,0,3514,180.075014749542,2020/10/30 21:11:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7867971804925,42.9981821494784,0,0,3515,180.646443799138,2020/10/30 21:11:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7868237994892,42.9981651757696,0,0,3516,179.563845877536,2020/10/30 21:11:11+00,,,,,,,,,,,,,,,,,,,,,
-78.7868601981605,42.9981575003001,0,0,3517,180.078390320763,2020/10/30 21:11:13+00,,,,,,,,,,,,,,,,,,,,,
-78.786886227112,42.9981513932789,0,0,3518,179.705644750968,2020/10/30 21:11:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7869133644975,42.9981521813587,0,0,3519,179.731480399147,2020/10/30 21:11:22+00,,,,,,,,,,,,,,,,,,,,,
-78.786920734526,42.9981348162577,0,0,3520,179.123815454543,2020/10/30 21:11:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7869177502906,42.99810724255,0,0,3521,179.294477569871,2020/10/30 21:11:42+00,,,,,,,,,,,,,,,,,,,,,
-78.7869027814316,42.9980827665972,0,0,3522,179.566091745161,2020/10/30 21:11:44+00,,,,,,,,,,,,,,,,,,,,,
-78.7868872311441,42.9980574331335,0,0,3523,179.225461112335,2020/10/30 21:11:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7868622000189,42.9980358654691,0,0,3524,179.87753877975,2020/10/30 21:11:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7868348775714,42.9980235351503,0,0,3525,179.491571499035,2020/10/30 21:11:52+00,,,,,,,,,,,,,,,,,,,,,
-78.7868081064162,42.9980064755086,0,0,3526,179.522696089931,2020/10/30 21:11:54+00,,,,,,,,,,,,,,,,,,,,,
-78.7867828789336,42.9979866626864,0,0,3527,180.014424017631,2020/10/30 21:11:56+00,,,,,,,,,,,,,,,,,,,,,
-78.7867695700664,42.9979624471749,0,0,3528,179.647568149492,2020/10/30 21:12:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7867675421194,42.997936894386,0,0,3529,179.52520480752,2020/10/30 21:12:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7867945027567,42.997940619895,0,0,3530,179.858488944359,2020/10/30 21:12:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7868231739038,42.9979374390212,0,0,3531,179.983076363802,2020/10/30 21:12:17+00,,,,,,,,,,,,,,,,,,,,,
-78.7868434004074,42.9979597729015,0,0,3532,179.763935371302,2020/10/30 21:12:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7868784977918,42.9979662266326,0,0,3533,180.198117772117,2020/10/30 21:12:21+00,,,,,,,,,,,,,,,,,,,,,
