incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
71870042,11-1790817,06/26/2011 10:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block RHODE ISLAND ST,,BUFFALO,NY,null,null,42.9370820500589,-78.8012719298355,06/29/2011 06:00:42 AM,07/05/2011 06:00:38 AM,POINT (-78.801272 42.937082),10,Sunday,Assault
732881798,15-2770198,10/04/2015 07:43:42 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block CARL ST,,BUFFALO,NY,,,42.915161746747124,-78.82818884071403,10/05/2015 06:07:35 AM,09/23/2019 11:24:35 PM,POINT (-78.82818884071403 42.915161746747124),7,Sunday,Assault
11773367,09-2001002,07/19/2009 09:24:07 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block CARTER,,BUFFALO,NY,,US,42.83824292808991,-78.83168796156674,07/20/2009 01:00:31 AM,09/24/2019 10:30:23 PM,POINT (-78.83168796156674 42.83824292808991),21,Sunday,Assault
24927891,10-0310100,01/31/2010 02:37:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block LANGFIELD DR,,BUFFALO,NY,,US,42.929665810539596,-78.80673852646481,02/01/2010 12:00:23 AM,09/24/2019 10:27:04 PM,POINT (-78.80673852646481 42.929665810539596),2,Sunday,Assault
742447087,15-3610751,12/27/2015 09:26:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block BRECKENRIDGE ST,,BUFFALO,NY,,,42.917016033650825,-78.88994365643738,12/29/2015 04:45:23 AM,09/23/2019 11:25:48 PM,POINT (-78.88994365643738 42.917016033650825),21,Sunday,Assault
26639238,10-0520769,02/21/2010 09:21:49 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 BLOCK SANDROCK RD,,Buffalo,NY,null,US,42.94728,-78.90335,02/23/2010 12:00:12 AM,02/23/2010 12:00:12 AM,POINT (-78.90335 42.94728),9,Sunday,Assault
407470024,14-0960406,04/06/2014 01:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,S PARK AV & EDEN ST,,BUFFALO,NY,,,42.83639379891292,-78.82385099052156,04/07/2014 06:03:53 AM,09/24/2019 04:15:09 PM,POINT (-78.82385099052156 42.83639379891292),1,Sunday,Assault
72759134,11-1910099,07/10/2011 12:45:17 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block PERRY ST,,BUFFALO,NY,,,42.87277194257823,-78.85705868466862,07/11/2011 06:00:46 AM,10/10/2019 07:20:13 PM,POINT (-78.85705868466862 42.87277194257823),0,Sunday,Assault
533754653,14-2360820,08/24/2014 06:29:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WINTER ST,,BUFFALO,NY,,,42.913811722556744,-78.88768795507808,08/25/2014 06:05:15 AM,09/24/2019 04:17:21 PM,POINT (-78.88768795507808 42.913811722556744),18,Sunday,Assault
72759131,11-1910097,07/10/2011 01:09:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block WILLIAM ST,,BUFFALO,NY,,,42.885126706258895,-78.86800292168873,07/11/2011 06:00:46 AM,10/10/2019 07:20:13 PM,POINT (-78.86800292168873 42.885126706258895),1,Sunday,Assault
10089945,09-0740974,03/15/2009 09:40:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1100 Block E FERRY ST,,BUFFALO,NY,,US,42.9142369968013,-78.82434013415006,05/29/2009 09:46:01 AM,09/24/2019 10:32:22 PM,POINT (-78.82434013415006 42.9142369968013),21,Sunday,Assault
88436181,11-3310100,11/27/2011 02:00:29 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block RAWLINS AV,,BUFFALO,NY,,,42.91057399843723,-78.81606993901187,11/28/2011 07:00:10 AM,10/10/2019 07:17:14 PM,POINT (-78.81606993901187 42.91057399843723),2,Sunday,Assault
711822642,15-0950565,04/05/2015 06:29:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WARREN AV,,BUFFALO,NY,,,42.89155533342001,-78.8323868770945,04/06/2015 06:06:37 AM,09/23/2019 11:23:43 PM,POINT (-78.8323868770945 42.89155533342001),18,Sunday,Assault
70712579,11-1630968,06/12/2011 08:26:53 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block LAUREL ST,,BUFFALO,NY,null,null,0,0,06/13/2011 06:00:40 AM,06/19/2011 06:00:51 AM,,8,Sunday,Assault
98268940,12-0430716,02/12/2012 08:30:06 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2000 Block CLINTON ST,,BUFFALO,NY,,,42.8720374353113,-78.80160423389498,02/13/2012 07:00:07 AM,09/24/2019 04:05:24 PM,POINT (-78.80160423389498 42.8720374353113),20,Sunday,Assault
193389078,13-1880111,07/07/2013 01:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,BERWYN AV & BAILEY AV,,BUFFALO,NY,,,42.9331092909286,-78.81369657307094,07/08/2013 06:01:49 AM,09/24/2019 04:10:16 PM,POINT (-78.81369657307094 42.9331092909286),1,Sunday,Assault
141567593,13-0340285,02/03/2013 10:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block HUMBER AV,,BUFFALO,NY,,,42.92488256720611,-78.82519203002505,02/04/2013 07:00:35 AM,09/24/2019 04:10:54 PM,POINT (-78.82519203002505 42.92488256720611),10,Sunday,Assault
42730636,10-2200970,08/08/2010 08:29:04 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block CASTLE PL,,BUFFALO,NY,,US,42.93219500324464,-78.83105690912687,08/09/2010 12:01:19 AM,09/24/2019 10:24:41 PM,POINT (-78.83105690912687 42.93219500324464),20,Sunday,Assault
630660116,14-3410771,12/07/2014 11:16:51 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block KENSINGTON AV,,BUFFALO,NY,,,42.93272744746202,-78.82586854616588,12/08/2014 07:05:43 AM,09/24/2019 04:16:47 PM,POINT (-78.82586854616588 42.93272744746202),23,Sunday,Assault
127222989,12-2670715,09/23/2012 06:10:41 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block SCHUTRUM ST,,BUFFALO,NY,,,42.89855578198534,-78.81771054412857,09/24/2012 06:00:21 AM,09/24/2019 04:07:40 PM,POINT (-78.81771054412857 42.89855578198534),18,Sunday,Assault
714849061,15-1230375,05/03/2015 11:20:21 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1300 Block BROADWAY,,BUFFALO,NY,,,42.89560251224316,-78.82602156321592,05/04/2015 06:06:49 AM,09/23/2019 11:24:50 PM,POINT (-78.82602156321592 42.89560251224316),11,Sunday,Assault
513604107,14-2150013,08/03/2014 12:10:03 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block PROSPECT AV,,BUFFALO,NY,,,42.90715052875091,-78.8954936938773,08/04/2014 06:05:06 AM,09/24/2019 04:16:16 PM,POINT (-78.8954936938773 42.90715052875091),0,Sunday,Assault
29788412,10-0800708,03/21/2010 04:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block STANISLAUS ST,,BUFFALO,NY,,US,42.90033176829148,-78.83421366078812,03/22/2010 12:01:00 AM,09/24/2019 10:26:25 PM,POINT (-78.83421366078812 42.90033176829148),4,Sunday,Assault
486407768,14-1871150,07/06/2014 02:38:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,CLINTON ST & NEW BABCOCK ST,,BUFFALO,NY,,,42.888452057112296,-78.80711214530066,07/07/2014 06:05:14 AM,09/24/2019 04:16:45 PM,POINT (-78.80711214530066 42.888452057112296),2,Sunday,Assault
448796413,14-1450129,05/25/2014 03:00:27 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,E LOVEJOY ST & N OGDEN ST,,BUFFALO,NY,,,42.88975069669622,-78.8024523681908,05/26/2014 06:04:17 AM,09/24/2019 04:15:30 PM,POINT (-78.8024523681908 42.88975069669622),3,Sunday,Assault
14653224,09-2490181,09/06/2009 03:25:41 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block TOWNSEND,,BUFFALO,NY,,US,42.885939286231505,-78.8407598143667,09/07/2009 01:00:42 AM,09/24/2019 10:29:19 PM,POINT (-78.8407598143667 42.885939286231505),3,Sunday,Assault
144178089,13-0550144,02/24/2013 03:35:11 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,ELMWOOD AV & BIRD AV,,BUFFALO,NY,,,42.92600571798897,-78.87710290985109,02/25/2013 07:00:48 AM,09/24/2019 04:11:08 PM,POINT (-78.87710290985109 42.92600571798897),3,Sunday,Assault
740199117,15-3470268,12/13/2015 08:23:35 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block GOULDING AV,,BUFFALO,NY,,,42.91523160169981,-78.84618272539639,12/14/2015 04:47:40 AM,09/23/2019 11:24:07 PM,POINT (-78.84618272539639 42.91523160169981),8,Sunday,Assault
68561950,11-1420884,05/22/2011 07:51:50 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block DONOVAN DR,,BUFFALO,NY,,,42.91189704105678,-78.8275668499799,05/25/2011 06:00:42 AM,10/10/2019 07:20:21 PM,POINT (-78.8275668499799 42.91189704105678),19,Sunday,Assault
431692014,14-1250343,05/04/2014 01:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block LUDDINGTON AV,,BUFFALO,NY,,,42.89666734598178,-78.87528805150289,05/06/2014 06:04:08 AM,09/24/2019 04:14:23 PM,POINT (-78.87528805150289 42.89666734598178),13,Sunday,Assault
10089611,09-1020357,04/12/2009 12:49:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 BLOCK DELAWARE AV,,Buffalo,NY,,US,42.88707,-78.87797,05/29/2009 09:44:47 AM,09/24/2019 10:31:34 PM,POINT (-78.87797 42.88707),12,Sunday,Assault
23819416,10-0100680,01/10/2010 07:59:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 BLOCK HUMASON AV,,Buffalo,NY,null,US,42.89034,-78.81231,01/12/2010 12:09:22 AM,01/17/2010 12:15:00 AM,POINT (-78.81231 42.89034),7,Sunday,Assault
137389027,12-3650145,12/30/2012 02:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,BAILEY AV & HEMPSTEAD AV,,BUFFALO,NY,,,42.93068772173932,-78.8136787893499,12/31/2012 07:00:41 AM,09/24/2019 04:09:17 PM,POINT (-78.8136787893499 42.93068772173932),2,Sunday,Assault
25604325,10-0380772,02/07/2010 11:21:45 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block ABBOTT RD,,BUFFALO,NY,,US,42.85382662773211,-78.81951792009733,02/08/2010 12:00:12 AM,09/24/2019 10:26:50 PM,POINT (-78.81951792009733 42.85382662773211),23,Sunday,Assault
723812929,15-1930254,07/12/2015 04:54:28 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block KOFLER AV,,BUFFALO,NY,,,42.954746135915116,-78.88919702386573,07/13/2015 06:07:08 AM,09/23/2019 11:25:20 PM,POINT (-78.88919702386573 42.954746135915116),4,Sunday,Assault
20359622,09-3260481,11/22/2009 01:42:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block ABBOTT RD,,BUFFALO,NY,,US,42.85180173833076,-78.81678782152275,11/24/2009 05:30:40 AM,09/24/2019 10:27:42 PM,POINT (-78.81678782152275 42.85180173833076),13,Sunday,Assault
10089274,09-0460013,02/15/2009 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block ROEHRER AV,,BUFFALO,NY,,US,42.91168453709029,-78.84941527425691,05/29/2009 09:44:10 AM,09/24/2019 10:33:35 PM,POINT (-78.84941527425691 42.91168453709029),0,Sunday,Assault
218743166,13-2240006,08/11/2013 08:34:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2100 Block NIAGARA ST,,BUFFALO,NY,,,42.936241748320015,-78.90318404400621,08/12/2013 06:01:48 AM,09/24/2019 04:11:17 PM,POINT (-78.90318404400621 42.936241748320015),20,Sunday,Assault
359272855,14-0400670,02/09/2014 03:35:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block COLVIN AV,,BUFFALO,NY,,,42.94826434102373,-78.85928406130947,02/10/2014 07:03:13 AM,09/24/2019 04:16:20 PM,POINT (-78.85928406130947 42.94826434102373),3,Sunday,Assault
153061141,13-1250108,05/05/2013 01:34:57 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WINSPEAR AV,,BUFFALO,NY,,,42.95056766879002,-78.82343596539751,05/06/2013 06:00:50 AM,09/24/2019 04:10:00 PM,POINT (-78.82343596539751 42.95056766879002),1,Sunday,Assault
502110489,14-2030826,07/20/2014 06:45:00 AM,ASSAULT,ASSAULT,,300 Block HOYT ST,,BUFFALO,NY,null,null,42.9249825951999,-78.8864361455814,07/23/2014 06:04:59 AM,07/29/2014 06:14:20 AM,POINT (-78.886436 42.924983),6,Sunday,Assault
82332925,11-2680577,09/25/2011 02:20:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block GLENWOOD AV,,BUFFALO,NY,,,42.91208280765983,-78.84709221777948,09/26/2011 06:00:11 AM,10/10/2019 07:18:06 PM,POINT (-78.84709221777948 42.91208280765983),14,Sunday,Assault
17411880,09-2870401,10/11/2009 12:00:00 AM,AGGR ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block HASTINGS AV,,BUFFALO,NY,,US,42.93679208838767,-78.81068542310808,10/15/2009 01:00:19 AM,09/24/2019 10:28:30 PM,POINT (-78.81068542310808 42.93679208838767),0,Sunday,Assault
37597065,10-1640393,06/13/2010 03:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WINTER ST,,BUFFALO,NY,,US,42.91296162910292,-78.88749712321035,06/15/2010 12:01:33 AM,09/24/2019 10:25:45 PM,POINT (-78.88749712321035 42.91296162910292),3,Sunday,Assault
20519883,09-3330200,11/29/2009 05:35:04 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2700 Block DELAWARE AV,,BUFFALO,NY,,US,42.95833750603415,-78.8691540079625,11/30/2009 01:00:23 AM,09/24/2019 10:28:32 PM,POINT (-78.8691540079625 42.95833750603415),5,Sunday,Assault
60465887,11-0790096,03/20/2011 02:38:37 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1000 Block E LOVEJOY ST,,BUFFALO,NY,14206,,42.8897587,-78.8112746,03/21/2011 06:00:22 AM,10/10/2019 07:22:21 PM,POINT (-78.8112746 42.8897587),2,Sunday,Assault
725803437,15-2070144,07/26/2015 02:24:48 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,NORFOLL & KENSINGTON,,BUFFALO,NY,,,42.933765737496145,-78.8279264487255,07/31/2015 06:07:08 AM,09/23/2019 11:23:34 PM,POINT (-78.8279264487255 42.933765737496145),2,Sunday,Assault
121447466,12-2180983,08/05/2012 08:45:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,PEMBINA ST & HOPKINS ST,,BUFFALO,NY,,,42.85593968167301,-78.83224290459789,08/07/2012 06:00:12 AM,09/24/2019 04:06:56 PM,POINT (-78.83224290459789 42.85593968167301),20,Sunday,Assault
753356591,16-0800643,03/20/2016 03:45:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block CAMBRIDGE AV,,BUFFALO,NY,,,42.915803891323485,-78.82296497511663,03/21/2016 03:39:53 AM,09/23/2019 11:26:08 PM,POINT (-78.82296497511663 42.915803891323485),15,Sunday,Assault
10090369,09-0040550,01/04/2009 05:17:41 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block GOODYEAR,,BUFFALO,NY,,US,42.89893074407234,-78.82215319963143,05/29/2009 09:46:42 AM,09/24/2019 10:35:22 PM,POINT (-78.82215319963143 42.89893074407234),17,Sunday,Assault
127963112,12-2740212,09/30/2012 05:52:25 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block HOPKINS ST,,BUFFALO,NY,,,42.854665744782096,-78.83257049559307,10/01/2012 06:00:22 AM,09/24/2019 04:08:10 PM,POINT (-78.83257049559307 42.854665744782096),5,Sunday,Assault
461250848,14-1600060,06/08/2014 05:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,MAIN ST & HERTEL AV,,BUFFALO,NY,,,42.945940335755644,-78.83170961219606,06/10/2014 06:04:28 AM,09/24/2019 04:16:01 PM,POINT (-78.83170961219606 42.945940335755644),17,Sunday,Assault
59177805,11-0650680,03/06/2011 01:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BARNARD ST,,BUFFALO,NY,,,42.86717524983445,-78.80567759542966,03/07/2011 07:00:13 AM,10/10/2019 07:22:14 PM,POINT (-78.80567759542966 42.86717524983445),13,Sunday,Assault
736618223,15-3120890,11/08/2015 10:04:01 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WENDE ST,,BUFFALO,NY,,,42.91318616058093,-78.81500356292653,11/10/2015 04:52:39 AM,09/23/2019 11:23:21 PM,POINT (-78.81500356292653 42.91318616058093),22,Sunday,Assault
128571234,12-2810850,10/07/2012 10:57:42 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,BLUM AV & GROVE ST,,BUFFALO,NY,,,42.95715979533653,-78.88954518607086,10/09/2012 06:00:19 AM,09/24/2019 04:08:05 PM,POINT (-78.88954518607086 42.95715979533653),22,Sunday,Assault
738872762,15-3330474,11/29/2015 03:28:45 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2200 Block SENECA ST,,BUFFALO,NY,14210,,42.8509904,-78.8042947,11/30/2015 04:49:33 AM,09/23/2019 11:24:02 PM,POINT (-78.8042947 42.8509904),15,Sunday,Assault
716704624,15-1370227,05/17/2015 04:43:41 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block HAGEN ST,,BUFFALO,NY,,,42.918769950108846,-78.80811782395466,05/18/2015 06:06:56 AM,09/23/2019 11:24:06 PM,POINT (-78.80811782395466 42.918769950108846),4,Sunday,Assault
734470722,15-2910098,10/18/2015 02:39:05 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block DARTMOUTH AV,,BUFFALO,NY,,,42.943398847646215,-78.81366023664458,10/19/2015 03:55:56 AM,09/23/2019 11:24:37 PM,POINT (-78.81366023664458 42.943398847646215),2,Sunday,Assault
19433246,09-3120793,11/08/2009 06:20:08 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block GRANT ST,,BUFFALO,NY,,US,42.93142504013022,-78.8885588257284,11/10/2009 01:00:28 AM,09/24/2019 10:28:33 PM,POINT (-78.8885588257284 42.93142504013022),18,Sunday,Assault
34935345,10-1360328,05/16/2010 10:20:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block MARINE DR,,BUFFALO,NY,,US,42.88049252460763,-78.8804725130473,05/17/2010 12:00:18 AM,09/24/2019 10:25:53 PM,POINT (-78.8804725130473 42.88049252460763),10,Sunday,Assault
64523547,11-1280195,05/08/2011 04:29:42 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block MARINER ST,,BUFFALO,NY,,,42.90095462297225,-78.87783381855304,05/09/2011 06:00:50 AM,10/10/2019 07:20:08 PM,POINT (-78.87783381855304 42.90095462297225),4,Sunday,Assault
13554495,09-2350792,08/23/2009 06:57:24 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,TONAWANDA ST & HERTEL AV,,BUFFALO,NY,,US,42.942972004882314,-78.90038044355333,08/24/2009 01:00:46 AM,09/24/2019 10:29:30 PM,POINT (-78.90038044355333 42.942972004882314),18,Sunday,Assault
14666943,09-2491076,09/06/2009 11:10:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1100 Block ELMWOOD AV,,BUFFALO,NY,,US,42.928217979853734,-78.87681855468679,09/08/2009 01:00:35 AM,09/24/2019 10:29:32 PM,POINT (-78.87681855468679 42.928217979853734),23,Sunday,Assault
13554526,09-2350044,08/23/2009 12:40:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block QUINCY ST,,BUFFALO,NY,,US,42.895117478916454,-78.82180261369987,08/24/2009 01:00:48 AM,09/24/2019 10:29:51 PM,POINT (-78.82180261369987 42.895117478916454),0,Sunday,Assault
142180217,13-0410238,02/10/2013 06:50:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block CHOATE AV,,BUFFALO,NY,,,42.844744544917134,-78.82191969577264,02/11/2013 07:00:45 AM,09/24/2019 04:10:33 PM,POINT (-78.82191969577264 42.844744544917134),6,Sunday,Assault
107894529,12-1130077,04/22/2012 01:14:54 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block W CHIPPEWA ST,,BUFFALO,NY,,,42.890630301080776,-78.87484478099226,04/23/2012 06:00:14 AM,09/24/2019 04:05:40 PM,POINT (-78.87484478099226 42.890630301080776),1,Sunday,Assault
32773320,10-1150203,04/25/2010 04:19:16 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block CHURCH,,BUFFALO,NY,,US,42.883730562760775,-78.88037611590762,04/26/2010 12:00:17 AM,09/24/2019 10:25:51 PM,POINT (-78.88037611590762 42.883730562760775),4,Sunday,Assault
10066547,09-1300051,05/10/2009 12:05:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,GERALD AV & NEWBURGH AV,,BUFFALO,NY,,US,42.92350598501927,-78.79951039315645,05/28/2009 12:38:38 PM,09/24/2019 10:33:02 PM,POINT (-78.79951039315645 42.92350598501927),0,Sunday,Assault
121973548,12-2251035,08/12/2012 10:41:38 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,HUMBOLDT PW & NORTHAMPTON ST,,BUFFALO,NY,,,42.90733605090413,-78.84320039289551,08/13/2012 06:00:13 AM,09/24/2019 04:07:03 PM,POINT (-78.84320039289551 42.90733605090413),22,Sunday,Assault
116868397,12-1760687,06/24/2012 04:00:03 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,DELAWARE ST & KENMORE,,BUFFALO,NY,,,42.914938326391365,-78.84972758665194,06/25/2012 06:00:12 AM,09/24/2019 04:08:39 PM,POINT (-78.84972758665194 42.914938326391365),16,Sunday,Assault
